Time,Type,Model,ID,description,position X,position Y,position Z,yawAngle,pitchAngle,rollAngle,direction X,direction Y,direction Z,bodyPitchAngle,bodyRollAngle,RPM,gearNumber,speedVectInMetresPerSecond X,speedVectInMetresPerSecond Y,speedVectInMetresPerSecond Z,speedInKmPerHour,speedInMetresPerSecond,localAccelInMetresPerSecond2 X,localAccelInMetresPerSecond2 Y,localAccelInMetresPerSecond2 Z,bodyRotSpeedInRadsPerSecond Yaw,bodyRotSpeedInRadsPerSecond Pitch,bodyRotSpeedInRadsPerSecond Roll,bodyRotAccelInRadsPerSecond Yaw,bodyRotAccelInRadsPerSecond Pitch,bodyRotAccelInRadsPerSecond Roll,rotSpeedInRadsPerSecond Yaw,rotSpeedInRadsPerSecond Pitch,rotSpeedInRadsPerSecond Roll,rotAccelInRadsPerSecond Yaw,rotAccelInRadsPerSecond Pitch,rotAccelInRadsPerSecond Roll,distanceTravelled,steering,steeringVelocity,turningCurvature,throttle,brake,lightState,automaticControl,dragForce,mass,wheelBase,centerOfGravityHeight,centerOfGravityPosition,rollAxisHeight,trailer,trailerAngle,trailerPitchAngle,trailerWheelbase,inIntersection,road,distanceAlongRoad,distanceToLeftBorder,distanceToRightBorder,carriagewayWidth,offsetFromRoadCenter,offsetFromLaneCenter,roadLongitudinalSlope,roadLateralSlope,laneNumber,laneWidth,laneDirection X,laneDirection Y,laneDirection Z,laneCurvature,drivingForwards,speedLimit,speedOver,leftLaneOverLap,rightLaneOverLap,collisionWithUser,
0.889350308579997,oo,car,5,,2166.0869140625,4.57521533966064,4333.22034908786,2.15879894687382,-8.49757926629932E-5,-0.0156241096556187,0.832050263881683,8.49757925607264E-5,-0.554700195789337,-8.49757925607264E-5,-0.0156241096556187,997,0,0,0,0,50.0257129669189,13.8960313796997,0,0,0.0722566097974777,0,0,0,0,0,0,0,0,0,0,0,0,2.55712985992432,-2.24064169742633E-5,0,0,0.100000001490116,0,,Auto,80.1429596785592,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,2.55700016021729,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
0.905700362799041,oo,car,5,,2166.27514648438,4.57523441314697,4333.34583736911,2.15879894687382,-8.49757926629932E-5,-0.0156240612268448,0.832050263881683,8.49757925607264E-5,-0.554700195789337,-8.49757925607264E-5,-0.0156240612268448,998,0,0,0,0,50.0299495697021,13.8972082138062,0,0,0.0722488760948181,0,0,0,0,0,0,0,0,0,0,0,0,2.78345346450806,-2.46535855694674E-5,0,0,0.100000001490116,0,,Auto,80.1565346280481,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,2.78323125839233,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
0.922486400614036,oo,car,5,,2166.47509765625,4.57525253295898,4333.47913815036,2.15879894687382,-8.42946247846713E-5,-0.0156240127980709,0.832050263881683,8.42946246848442E-5,-0.554700195789337,-8.42946246848442E-5,-0.0156240127980709,998,0,0,0,0,50.0382751464844,13.8995208740234,0,0,0.133717373013496,0,0,0,0,0,0,0,0,0,0,0,0,3.02377891540527,-2.68348194367718E-5,0,0,0.150000005960464,0,,Auto,80.1832148432715,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,3.02354693412781,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
0.938958280341468,oo,car,5,,2166.65991210938,4.57527303695679,4333.60218502536,2.15879894687382,-8.41243309961075E-5,-0.0156239625066519,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156239625066519,998,0,0,0,0,50.0459690093994,13.9016580581665,0,0,0.133732184767723,0,0,0,0,0,0,0,0,0,0,0,0,3.24589943885803,-2.91518445010297E-5,0,0,0.150000005960464,0,,Auto,80.2078746098144,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,3.24537658691406,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
0.955580099156146,oo,car,5,,2166.85278320313,4.57529449462891,4333.73060299411,2.15879894687382,-8.41243309961075E-5,-0.0156239159405231,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156239159405231,998,0,0,0,0,50.0539958953857,13.9038877487183,0,0,0.13374137878418,0,0,0,0,0,0,0,0,0,0,0,0,3.47768998146057,-3.12906377075706E-5,0,0,0.150000005960464,0,,Auto,80.2336057969062,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,3.47709226608276,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
0.972292059922085,oo,car,5,,2167.04614257813,4.57531213760376,4333.85950924411,2.15879894687382,-8.41243309961075E-5,-0.0156238665804267,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156238665804267,998,0,0,0,0,50.0620433807373,13.9061231613159,0,0,0.133749231696129,0,0,0,0,0,0,0,0,0,0,0,0,3.71006989479065,-3.35247532348149E-5,0,0,0.150000005960464,0,,Auto,80.2594071604398,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,3.70968842506409,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
0.988892012619873,oo,car,5,,2167.23779296875,4.57533168792725,4333.98743893161,2.15879894687382,-8.42946247846713E-5,-0.0156238172203302,0.832050263881683,8.42946246848442E-5,-0.554700195789337,-8.42946246848442E-5,-0.0156238172203302,998,0,0,0,0,50.070015335083,13.9083375930786,0,0,0.133757099509239,0,0,0,0,0,0,0,0,0,0,0,0,3.94035220146179,-3.57673488906585E-5,0,0,0.150000005960464,0,,Auto,80.2849704507003,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,3.94011759757996,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.00564011941577,oo,car,5,,2167.43481445313,4.57535171508789,4334.11878658786,2.15879894687382,-8.42946247846713E-5,-0.0156237687915564,0.832050263881683,8.42946246848442E-5,-0.554700195789337,-8.42946246848442E-5,-0.0156237687915564,998,0,0,0,0,50.0782138824463,13.9106149673462,0,0,0.13376322388649,0,0,0,0,0,0,0,0,0,0,0,0,4.17720127105713,-3.79890589101706E-5,0,0,0.150000005960464,0,,Auto,80.3112645917115,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,4.17691230773926,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.02230968668978,oo,car,5,,2167.62475585938,4.57537078857422,4334.24525143161,2.15879894687382,-8.42946247846713E-5,-0.0156237194314599,0.832050263881683,8.42946246848442E-5,-0.554700195789337,-8.42946246848442E-5,-0.0156237194314599,999,0,0,0,0,50.0861137390137,13.9128093719482,0,0,0.133771225810051,0,0,0,0,0,0,0,0,0,0,0,0,4.40538501739502,-4.02721379941795E-5,0,0,0.150000005960464,0,,Auto,80.3366048530343,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,4.40510702133179,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.03883913231678,oo,car,5,,2167.81567382813,4.57538986206055,4334.37269283786,2.15879894687382,-8.48055061503772E-5,-0.015623671002686,0.832050263881683,8.48055060487241E-5,-0.554700195789337,-8.48055060487241E-5,-0.015623671002686,999,0,0,0,0,50.0977111816406,13.9160308837891,0,0,0.195293784141541,0,0,0,0,0,0,0,0,0,0,0,0,4.63489198684692,-4.24723002652172E-5,0,0,0.200000002980232,0,,Auto,80.3738130516173,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,4.63465595245361,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.05556849672678,oo,car,5,,2168.01000976563,4.57540988922119,4334.50208736911,2.15879894687382,-8.42946247846713E-5,-0.0156236225739121,0.832050263881683,8.42946246848442E-5,-0.554700195789337,-8.42946246848442E-5,-0.0156236225739121,999,0,0,0,0,50.1095077514648,13.9193077087402,0,0,0.195309802889824,0,0,0,0,0,0,0,0,0,0,0,0,4.86841535568237,-4.46855228801724E-5,0,0,0.200000002980232,0,,Auto,80.4116689498063,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,4.86812496185303,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.07231928100638,oo,car,5,,2168.2041015625,4.57542943954468,4334.63148190036,2.15879894687382,-8.42946247846713E-5,-0.0156236346811056,0.832050263881683,8.42946246848442E-5,-0.554700195789337,-8.42946246848442E-5,-0.0156236346811056,999,0,0,0,0,50.121297454834,13.9225826263428,0,0,0.195336207747459,0,0,0,0,0,0,0,0,0,0,0,0,5.10181331634521,-4.35656402260065E-5,0,0,0.200000002980232,0,,Auto,80.4495117182754,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,5.10138750076294,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.08887371648125,oo,car,5,,2168.3955078125,4.57544851303101,4334.75892330661,2.15879894687382,-8.41243309961075E-5,-0.015623671002686,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.015623671002686,999,0,0,0,0,50.1329120635986,13.9258089065552,0,0,0.19535756111145,0,0,0,0,0,0,0,0,0,0,0,0,5.3317985534668,-4.11377586715389E-5,0,0,0.200000002980232,0,,Auto,80.4868011706409,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,5.33133220672607,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.10569857780991,oo,car,5,,2168.59057617188,4.57547044754028,4334.88880611911,2.15879894687382,-8.27619952396001E-5,-0.0156237063929439,0.832050263881683,8.27619951451197E-5,-0.554700195789337,-8.27619951451197E-5,-0.0156237063929439,1000,0,0,0,0,50.1447498321533,13.9290971755981,0,0,0.195380300283432,0,0,0,0,0,0,0,0,0,0,0,0,5.56621932983398,-3.87444051739294E-5,0,0,0.200000002980232,0,,Auto,80.5248159826316,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,5.56567859649658,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.12222043723309,oo,car,5,,2168.78173828125,4.57549381256104,4335.01624752536,2.15879894687382,-8.41243309961075E-5,-0.0156237427145243,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156237427145243,1000,0,0,0,0,50.1563472747803,13.932318687439,0,0,0.19541509449482,0,0,0,0,0,0,0,0,0,0,0,0,5.79585838317871,-3.63052458851598E-5,0,0,0.200000002980232,0,,Auto,80.562067736018,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,5.79562330245972,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.13884002481135,oo,car,5,,2168.974609375,4.57551574707031,4335.14466549411,2.15879894687382,-8.41243309961075E-5,-0.0156237781047821,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156237781047821,1000,0,0,0,0,50.1717418670654,13.9365949630737,0,0,0.256996363401413,0,0,0,0,0,0,0,0,0,0,0,0,6.02772951126099,-3.39118960255291E-5,0,0,0.25,0,,Auto,80.6115294925264,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,6.02705812454224,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.15551539330004,oo,car,5,,2169.16845703125,4.57552862167358,4335.27406002536,2.15879894687382,-8.41243309961075E-5,-0.0156238144263625,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156238144263625,1001,0,0,0,0,50.187215423584,13.9408931732178,0,0,0.257037132978439,0,0,0,0,0,0,0,0,0,0,0,0,6.26082897186279,-3.15030411002226E-5,0,0,0.25,0,,Auto,80.6612602516945,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,6.26004981994629,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.17241522417232,oo,car,5,,2169.36401367188,4.57555294036865,4335.40443111911,2.15879894687382,-8.41243309961075E-5,-0.0156238498166203,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156238498166203,1001,0,0,0,0,50.2028125762939,13.9452257156372,0,0,0.2570780813694,0,0,0,0,0,0,0,0,0,0,0,0,6.49582958221436,-2.90779753413517E-5,0,0,0.25,0,,Auto,80.7114037584385,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,6.49527597427368,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.18883667795672,oo,car,5,,2169.5546875,4.5755763053894,4335.53138424411,2.15879894687382,-8.48055061503772E-5,-0.0156238861382008,0.832050263881683,8.48055060487241E-5,-0.554700195789337,-8.48055060487241E-5,-0.0156238861382008,1001,0,0,0,0,50.2180114746094,13.9494476318359,0,0,0.257119357585907,0,0,0,0,0,0,0,0,0,0,0,0,6.72487115859985,-2.66296538029565E-5,0,0,0.25,0,,Auto,80.7602819009579,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,6.72407007217407,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.20563431820109,oo,car,5,,2169.76245117188,4.57558870315552,4335.67005611911,2.15879894687382,-8.17402470602993E-5,-0.0156239224597812,0.832050263881683,8.17402469692752E-5,-0.554700195789337,-8.17402469692752E-5,-0.0156239224597812,1001,0,0,0,0,50.2345836639404,13.9540510177612,0,0,0.257152885198593,0,0,0,0,0,0,0,0,0,0,0,0,6.97461175918579,-2.42482838075375E-5,0,0,0.25,0,,Auto,80.8135932718339,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,6.97398948669434,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.22233646152679,oo,car,5,,2169.943359375,4.57561159133911,4335.79066158786,2.15879894687382,-8.41243309961075E-5,-0.0156239606440067,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156239606440067,1002,0,0,0,0,50.2490135192871,13.9580593109131,0,0,0.257226824760437,0,0,0,0,0,0,0,0,0,0,0,0,7.19209480285645,-2.16470307350392E-5,0,0,0.25,0,,Auto,80.8600272565813,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,7.19161081314087,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.23915819912446,oo,car,5,,2170.13891601563,4.57562685012817,4335.92103268161,2.15879894687382,-8.41243309961075E-5,-0.0156239941716194,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156239941716194,1002,0,0,0,0,50.2683322906494,13.9634256362915,0,0,0.318892747163773,0,0,0,0,0,0,0,0,0,0,0,0,7.42704486846924,-1.93819469131995E-5,0,0,0.300000011920929,0,,Auto,80.9222142153166,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,7.42636346817017,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.25576529177879,oo,car,5,,2170.33203125,4.57564449310303,4336.04993893161,2.15879894687382,-8.41243309961075E-5,-0.0156240304931998,0.832050263881683,8.41243308968842E-5,-0.554700195789337,-8.41243308968842E-5,-0.0156240304931998,1002,0,0,0,0,50.2874073028564,13.9687242507935,0,0,0.318959981203079,0,0,0,0,0,0,0,0,0,0,0,0,7.65903663635254,-1.69385602930561E-5,0,0,0.300000011920929,0,,Auto,80.9836399687604,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,7.65874576568604,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.27221575163661,oo,car,5,,2170.5234375,4.57567262649536,4336.17738033786,2.15879894687382,-8.49757926629932E-5,-0.0156240668147802,0.832050263881683,8.49757925607264E-5,-0.554700195789337,-8.49757925607264E-5,-0.0156240668147802,1003,0,0,0,0,50.3063175201416,13.9739770889282,0,0,0.319026410579681,0,0,0,0,0,0,0,0,0,0,0,0,7.88906526565552,-1.45198364407406E-5,0,0,0.300000011920929,0,,Auto,81.0445580494451,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,7.88869047164917,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
1.28881436559255,oo,car,5,,2170.71655273438,4.57568311691284,4336.30628658786,2.15879894687382,-8.39540444835038E-5,-0.0156241022050381,0.832050263881683,8.39540443848819E-5,-0.554700195789337,-8.39540443848819E-5,-0.0156241022050381,1003,0,0,0,0,50.325382232666,13.9792728424072,0,0,0.319083839654922,0,0,0,0,0,0,0,0,0,0,0,0,8.12105178833008,-1.21264856716152E-5,0,0,0.300000011920929,0,,Auto,81.105997011811,2181.36572265625,2.79999995231628,0.600000023841858,1.20000004768372,0.349999994039536,,N/A,N/A,N/A,False,Road 1,8.1208028793335,0,0,0,0,0,0,0,2,0,0,0,0,0,True,50,True,0.521129876410163,2.11089558246194,N/A,
